origin,destination,is_same_country,measurement_id,probe_id,timestamp,distance_km,rtt_obs_ms,rtt_dir_ms,delta_ms,tier,tier_label,unexplained_inflation,transits_external,external_asns,hop_count
Guatemala,El Salvador,False,139851428,7528,1784254770,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784255674,1180,59.3,13.8,45.5,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784255670,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784255667,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784255669,539,87.2,7.4,79.8,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784255669,173,30.4,3.7,26.7,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784256576,1180,59.0,13.8,45.2,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784256578,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784256575,2079,51.2,22.8,28.5,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784256575,539,86.9,7.4,79.5,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784256570,173,30.5,3.7,26.7,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784257469,1180,59.0,13.8,45.2,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784257466,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784257467,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784257477,539,86.6,7.4,79.2,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784257472,173,30.4,3.7,26.7,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784258374,1180,58.7,13.8,44.9,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784258373,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784258379,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784258378,539,87.4,7.4,80.0,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784258369,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784259273,1180,58.7,13.8,44.9,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784259270,239,9.7,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784259275,2079,51.1,22.8,28.3,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784259266,539,86.8,7.4,79.4,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784259276,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784260169,1180,58.9,13.8,45.1,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784260174,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784260170,2079,51.4,22.8,28.6,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784260177,539,86.9,7.4,79.5,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784260168,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784261077,1180,58.6,13.8,44.8,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784261072,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784261080,2079,51.1,22.8,28.3,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784261078,539,87.0,7.4,79.6,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784261067,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784261975,1180,58.6,13.8,44.8,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784261969,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784261974,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784261975,539,87.5,7.4,80.1,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784261978,173,30.4,3.7,26.7,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784262867,1180,59.3,13.8,45.5,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784262870,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784262873,2079,51.1,22.8,28.3,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784262874,539,87.0,7.4,79.6,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784262875,173,30.4,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784263769,1180,58.3,13.8,44.5,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784263767,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784263766,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784263777,539,86.6,7.4,79.2,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784263772,173,30.4,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784264670,1180,58.6,13.8,44.8,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784264670,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784264672,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784264670,539,86.9,7.4,79.5,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784264671,173,30.4,3.7,26.7,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784265578,1180,58.4,13.8,44.6,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784265574,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784265574,2079,51.1,22.8,28.3,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784265569,539,87.2,7.4,79.8,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784265570,173,30.4,3.7,26.7,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784266476,1180,58.4,13.8,44.6,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784266466,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784266478,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784266480,539,87.1,7.4,79.7,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784266476,173,30.5,3.7,26.7,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784267376,1180,58.6,13.8,44.8,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784267366,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784267368,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784267380,539,86.9,7.4,79.6,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784267379,173,30.4,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784268279,1180,58.1,13.8,44.3,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784268272,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784268268,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784268273,539,86.6,7.4,79.2,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784268269,173,30.4,3.7,26.7,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784269179,1180,58.6,13.8,44.8,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784269177,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784269174,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784269174,539,87.1,7.4,79.7,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784269170,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784270066,1180,58.7,13.8,44.9,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784270078,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784270070,2079,51.3,22.8,28.5,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784270078,539,87.1,7.4,79.7,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784270069,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784270980,1180,58.1,13.8,44.3,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784270978,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784270972,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784270967,539,87.3,7.4,79.9,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784270972,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784271872,1180,58.6,13.8,44.8,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784271869,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784271873,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784271875,539,86.6,7.4,79.2,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784271868,173,30.4,3.7,26.7,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784272772,1180,58.6,13.8,44.8,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784272776,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784272767,2079,51.3,22.8,28.5,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784272766,539,86.8,7.4,79.4,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784272777,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784273676,1180,58.7,13.8,44.9,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784273667,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784273668,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784273673,539,86.9,7.4,79.5,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784273667,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784274570,1180,58.8,13.8,45.0,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784274574,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784274578,2079,51.3,22.8,28.5,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784274567,539,87.3,7.4,79.9,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784274580,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784275478,1180,58.5,13.8,44.7,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784275466,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
Republica Dominicana,El Salvador,False,139851428,7390,1784275476,2079,51.2,22.8,28.4,external_regional,ASN externo (tránsito regional),False,True,174;12956,13
Costa Rica,El Salvador,False,139851428,7510,1784275478,539,87.0,7.4,79.6,intra_sica,Intra-SICA,True,False,,255
Guatemala,El Salvador,False,139851428,7528,1784275478,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,174;12956,13
Panama,El Salvador,False,139851428,7104,1784276367,1180,58.6,13.8,44.8,physical_exit,Salida física confirmada,False,True,23520;12956,14
Honduras,El Salvador,False,139851428,7283,1784276370,239,9.8,4.4,5.4,external_regional,ASN externo (tránsito regional),False,True,23520;12956,9
